| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
|---|---|---|---|---|---|---|
| doğru | doğruluk | doğruluk | *doğru* + *-luk* (abstract noun suffix) | truth, correctness, accuracy, integrity, truthfulness | Names the property of being true, correct, or morally upright. Used in philosophical, moral, and everyday contexts. | [CORE] |
| doğru | doğrulamak | doğrulamak | *doğru* + *-la-* (factitive/denominative verbalizer) + *-mak* (infinitive) | to verify, to confirm, to validate | The primary verbal derivative; used in administrative, journalistic, legal, and scientific registers for the act of establishing the truth or validity of a claim or document. | [CORE] |
| doğru | doğrulama | doğrulama | *doğru* + *-la-* + *-ma* (verbal noun) | verification, confirmation, authentication, validation | Nominalized form of *doğrulamak*; standard in technical, administrative, and journalistic registers. *Kimlik doğrulama* ("identity verification") is a fixed technical term. | [CORE] |
| doğru | doğrulanmak | doğrulanmak | *doğru* + *-la-* + *-n-* (passive) + *-mak* | to be verified, to be confirmed | Passive form; used in scientific and journalistic registers when the claim or document is the grammatical subject. *İddia henüz doğrulanmadı.* ("The claim has not yet been confirmed.") | [CORE] |
| doğru | doğrulanabilir | doğrulanabilir | *doğru* + *-la-* + *-n-* + *-abil-* (potential suffix) + *-ir* | verifiable | Technical term in philosophy of science and empirical methodology. | [CORE] |
| doğru | doğrulanabilirlik | doğrulanabilirlik | *doğrulanabilir* + *-lik* | verifiability | Technical term in philosophy of science; used in Turkish discussions of logical positivism. | [CORE] |
| doğru | doğrulayıcı | doğrulayıcı | *doğrula-* + *-yıcı* (agentive/adjectival suffix) | verifying, confirmatory; a verifier | Describes a person, mechanism, or process that performs verification. *Doğrulayıcı kod* ("verification code") is standard in digital contexts. | [CORE] |
| doğru | doğrultmak | doğrultmak | *doğru* + *-lt-* (causative) + *-mak* | to straighten, to correct, to aim, to direct | Used in physical contexts (straightening an object) and figurative contexts (correcting a course of action or aiming an instrument). | [CORE] |
| doğru | doğrulmak | doğrulmak | *doğru* + *-l-* (intransitive/reflexive) + *-mak* | to straighten up, to sit up straight, to rise upright | Used in physical contexts to describe a person or object becoming upright. *Yataktan doğruldu.* ("He/she sat up in bed.") | [CORE] |
| doğru | doğrultu | doğrultu | nominal derivative of *doğrultmak*; *doğru* + *-ltu* (deverbal/denominal noun suffix) | direction, alignment, line of direction | Used in technical, navigational, and spatial contexts to denote a line or direction of orientation. *Kuzey doğrultusunda* ("in the direction of north"). | [CORE] |
| doğru | doğrudan | doğrudan | *doğru* + *-dan* (ablative, lexicalized as adverb) | directly, straight, without intermediary | High-frequency adverb used across all registers. *Doğrudan konuya gelelim.* ("Let's get straight to the point.") | [CORE] |
| doğru | doğrusal | doğrusal | *doğru* + *-sal* (adjectival suffix for scientific/technical use) | linear, rectilinear | Technical term in mathematics, physics, and engineering. *Doğrusal denklem* ("linear equation"). | [CORE] |
| doğru | doğruca | doğruca | *doğru* + *-ca* (adverbial/manner suffix) | straightforwardly, directly, honestly | Used as an adverb to indicate that something is done in a direct or straightforward manner, without detour or evasion. *Doğruca eve gitti.* ("He/she went straight home.") | [CORE] |
| doğru | doğrucu | doğrucu | doğru (correct/true) + -cu (agentive/habitual suffix) | truth-teller, one who always tells the truth | Used to describe a person habitually committed to telling the truth; can carry a slightly ironic or naive connotation in colloquial speech. *Doğrucu Davut* is a proverbial figure name for someone who tells uncomfortable truths. | [CORE] |
| doğru | doğrucuk | doğrucuk | doğru + -cuk (diminutive suffix) | a small truth, a little bit true | A diminutive form used in colloquial and affective speech, often in addressing children or in softened assertions. *Doğrucuk söylüyorum* (I'm telling a little truth / I'm being honest, said softly). Not common in formal registers. | [MARGINAL] |
| doğru | doğrulaştırmak | doğrulaştırmak | doğru + -laş- (inchoative verbalizer) + -tır- (causative) + -mak (infinitive) | to make more accurate, to render correct | Used in technical and editorial contexts to describe the process of improving the accuracy or correctness of something. Less common than *doğrulamak* and tends to appear in more specialized registers. | [MARGINAL] |
| doğrulamak | doğrulayamamak | doğrulayamamak | *doğrula-* + *-ya-* (buffer) + *-ma-* (negative) + *-mak* (with ability suffix *-abil-* negated: *-ama-*) | to be unable to verify, to fail to confirm | Used in journalistic and legal contexts to describe the failure or inability to confirm a claim. *Haberi doğrulayamadık.* ("We were unable to verify the news.") | [CORE] |
| doğruluk | doğruluk payı | doğruluk payı | doğruluk (truthfulness/accuracy) + payı (share/portion of) | grain of truth, element of truth, degree of accuracy | Used in evaluative discourse to acknowledge that a claim contains some truth even if not entirely accurate. *Bu iddiada bir doğruluk payı var.* ("There is a grain of truth in this claim.") | [CORE] |
| doğruluk | doğruluk değeri | doğruluk değeri | doğruluk (truth) + değeri (value of) | truth value | A technical term in logic and philosophy of language. | [CORE] |
| doğruluk | doğruluk koşulu | doğruluk koşulu | doğruluk (truth) + koşulu (condition of) | truth condition | A technical term in formal semantics. | [CORE] |
| yanlış | yanlışlık | yanlışlık | yanlış (wrong/incorrect) + -lık (nominal suffix) | error, mistake, incorrectness, wrongness | Names the quality or instance of being wrong or incorrect. *Yanlışlık yapmak* (to make a mistake) is a common collocation in everyday and formal speech. | [CORE] |
| yanlış | yanlışlamak | yanlışlamak | yanlış (wrong) + -la- (verbalizer) + -mak (infinitive) | to falsify, to show to be wrong, to refute, to disprove | Used in philosophical, scientific, and argumentative contexts to describe demonstrating that a claim is incorrect. Associated with Popperian falsificationism in Turkish academic discourse: *bir hipotezi yanlışlamak* (to falsify a hypothesis). | [CORE] |
| yanlış | yanlışlama | yanlışlama | yanlış + -la- + -ma (verbal noun) | falsification, refutation | The nominalized process of falsifying or refuting. Used in philosophy of science: *yanlışlama ilkesi* (the principle of falsification). Directly parallels *doğrulama* in structure and register. | [CORE] |
| yanlış | yanlışlanabilir | yanlışlanabilir | yanlış + -la- + -n- (passive) + -abilir (potential suffix) | falsifiable | Used in philosophy of science to describe claims that are in principle capable of being shown to be false. *Yanlışlanabilir hipotez* (falsifiable hypothesis). Directly parallels *doğrulanabilir* in structure and domain. | [CORE] |
| yanlış | yanlışlanabilirlik | yanlışlanabilirlik | yanlış + -la- + -n- + -abilir + -lik (nominal suffix) | falsifiability | The abstract property of being falsifiable. Used in philosophy of science: *yanlışlanabilirlik ölçütü* (the criterion of falsifiability, associated with Popper). Directly parallels *doğrulanabilirlik*. | [CORE] |
| yanlış | yanlışlanmak | yanlışlanmak | yanlış + -la- + -n- (passive) + -mak | to be falsified, to be shown to be wrong | Passive form; used when a claim or hypothesis is demonstrated to be incorrect by evidence or argument. *Hipotez yanlışlandı* (the hypothesis was falsified). *Bu teori yanlışlanamaz.* ("This theory cannot be falsified.") | [CORE] |
| yanlış | yanlışlıkla | yanlışlıkla | yanlış + -lık + -la (instrumental/adverbial suffix, lexicalized as adverb) | by mistake, accidentally, erroneously | An extremely common adverbial expression used to indicate that an action was performed in error rather than intentionally. *Yanlışlıkla gönderdi* (he sent it by mistake). *Yanlışlıkla sildim.* ("I deleted it by mistake.") Used across all registers. | [CORE] |
| yanlış | yanlışça | yanlışça | *yanlış* + *-ca* (adverbial/manner suffix) | wrongly, incorrectly, mistakenly | An adverbial form used to describe actions or judgments carried out in an incorrect or mistaken manner. *Yanlışça anlamak* (to misunderstand, to understand incorrectly). Attested but less frequent than the predicative use of *yanlış* and less frequent than *yanlışlıkla*. | [CORE] |
| yanlış | yanlış anlamak | yanlış anlamak | yanlış (wrong) + anlamak (to understand) | to misunderstand | A standard collocation for misunderstanding. *Beni yanlış anladın* (you misunderstood me). Extremely common in everyday speech and writing. | [CORE] |
| yanlış | yanlış anlaşılmak | yanlış anlaşılmak | yanlış + anlaşılmak (to be understood, passive) | to be misunderstood | Passive form of *yanlış anlamak*; used when a person or statement is the object of misunderstanding. *Yanlış anlaşılmak istemiyorum* (I don't want to be misunderstood). | [CORE] |
| yanlış | yanlış bilgi | yanlış bilgi | yanlış (wrong/incorrect) + bilgi (information/knowledge) | misinformation, incorrect information | Used in journalistic, educational, and administrative contexts to describe information that is factually incorrect. *Yanlış bilgi yaymak* (to spread misinformation). Distinct from *dezenformasyon* (disinformation) in not necessarily implying intent. | [CORE] |
| yanlış | yanlış yapmak | yanlış yapmak | yanlış (wrong/error) + yapmak (to do/make) | to make a mistake, to do something wrong | A basic collocation for committing an error or doing something incorrectly. *Yanlış yaptım* (I made a mistake / I did something wrong). Ubiquitous across all registers. | [CORE] |
| gerçek | gerçeklik | gerçeklik | *gerçek* + *-lik* (abstract noun suffix) | reality, realness, actuality, genuineness | Names the condition or property of being real; used in philosophical, psychological, and everyday contexts. *Sanal gerçeklik* ("virtual reality") is a standard technical compound. | [CORE] |
| gerçek | gerçekleşmek | gerçekleşmek | *gerçek* + *-leş-* (inchoative) + *-mek* | to come true, to materialize, to happen, to be realized | Describes events or plans that are actualized. *Hayali gerçekleşti.* ("His/her dream came true.") | [CORE] |
| gerçek | gerçekleştirmek | gerçekleştirmek | *gerçek* + *-leş-* + *-tir-* (causative) + *-mek* | to realize, to carry out, to accomplish | Used in formal and everyday contexts for bringing something into reality. *Projeyi gerçekleştirdiler.* ("They carried out the project.") | [CORE] |
| gerçek | gerçekleşme | gerçekleşme | *gerçek* + *-leş-* + *-me* (verbal noun) | realization, materialization, occurrence | Nominalized form of *gerçekleşmek*; used in formal and journalistic registers. | [CORE] |
| gerçek | gerçekçi | gerçekçi | *gerçek* + *-çi* (agentive/adjectival suffix) | realistic, realist; a realist | Describes persons, attitudes, or representations grounded in reality. Used in aesthetic contexts (realist art or literature) and in everyday evaluation of attitudes. *Gerçekçi bir yaklaşım* ("a realistic approach"). | [CORE] |
| gerçek | gerçekçilik | gerçekçilik | *gerçekçi* + *-lik* | realism (as a philosophical, artistic, or political position) | Names the doctrine or attitude of engaging with reality as it is; used in aesthetic, philosophical, and political contexts. | [CORE] |
| gerçek | gerçekten | gerçekten | *gerçek* + *-ten* (ablative used adverbially) | really, truly, genuinely, indeed | Extremely common adverb in everyday speech asserting or emphasizing that something is genuinely the case. *Gerçekten mi?* ("Really?") | [CORE] |
| gerçek | gerçek dışı | gerçek dışı | *gerçek* + *dışı* (outside of, beyond — postpositional) | unreal, surreal, fictitious | Describes something that does not conform to or exist within ordinary reality. *Gerçek dışı bir durum* ("an unreal situation"). | [CORE] |
| gerçek | gerçekdışılık | gerçek dışılık | *gerçek dışı* + *-lık* (nominal suffix) | unreality, surreality, fictiveness, the quality of being contrary to fact | Names the abstract property of being unreal or contrary to fact. Used in philosophical, psychological, literary, and legal discourse, though less common than *gerçek dışı* as an adjectival phrase. *Beyanın gerçekdışılığı* (the fictiveness/falsity of the declaration). | [MARGINAL] |
| gerçek | gerçeküstü | gerçeküstü | *gerçek* (real) + *üstü* (above, beyond) | surreal, surrealistic | Used in aesthetic and literary contexts to describe surrealist qualities or the Surrealist movement. | [CORE] |
| gerçek | gerçeküstücülük | gerçeküstücülük | *gerçeküstü* + *-cü-* (agentive) + *-lük* (abstract noun) | Surrealism (as an artistic/literary movement) | Standard term in Turkish art history and literary criticism for the Surrealist movement. | [CORE] |
| gerçek | gerçekçice | gerçekçice | *gerçekçi* + *-ce* (adverbial/manner suffix) | realistically, in a realistic manner | An adverbial form used to describe actions or representations carried out in a realistic manner. *Gerçekçice değerlendirmek* (to assess realistically). Attested in formal and journalistic registers. | [CORE] |
| gerçek | gerçek ötesi | gerçek ötesi | gerçek (truth/reality) + ötesi (beyond) | post-truth | A recent coinage used in political and media discourse to describe an environment in which objective facts are less influential than emotional appeals. *Gerçek ötesi siyaset* (post-truth politics). Calqued from English "post-truth." | [MARGINAL] |
| gerçek dışı | gerçek dışı beyan | gerçek dışı beyan | gerçek dışı (contrary to fact) + beyan (declaration) | false declaration, fictitious statement | A fixed legal expression for a declaration that does not correspond to reality. | [CORE] |
