| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
|---|---|---|---|---|---|---|
| egia | egiazkoa | N/A | egia (truth) + -zko (relational/adjectival suffix) + -a (definite article) | true, truthful, genuine, real | Adjectival form applied to statements, persons, or things evaluated as truthful or genuine. Documented in P1 item 2 and P1b 1.4. | [CORE] |
| egia | egiazko | N/A | egia (truth) + -zko (relational/adjectival suffix) — indefinite attributive form without article | true, genuine (attributive) | The indefinite attributive form used before nouns, as in *egiazko lekukotasuna* (true testimony). Standard pre-nominal form in Basque, where the definite article is dropped in attributive position. Documented in P1b. | [CORE] |
| egia | egiazkotasuna | N/A | egia (truth) + -zko (relational suffix) + -tasun (abstract nominal suffix) + -a (definite article) — "the quality of being true/genuine" | truthfulness, veracity, genuineness, authenticity | Abstract noun used in philosophical and formal written discourse to denote the property of being true or genuine. Documented in P1 item 20 and P1b 1.5. | [CORE] |
| egia | egiazkotasun | N/A | egia (truth) + -zko (relational suffix) + -tasun (abstract nominal suffix) — indefinite form | truthfulness, veracity, genuineness, authenticity | Abstract noun used in philosophical and formal written discourse to denote the property of being true or genuine. Documented in P1 item 20. Less frequent in everyday speech. | [MARGINAL] |
| egia | egiatasuna | N/A | egia + -tasun (abstract noun suffix) + -a — formed directly from egia without the -zko intermediate | truthfulness, the quality of being true | Abstract nominal formed directly from *egia* without the *-zko* intermediate. Slightly more abstract and less frequent than *egiazkotasuna*. Documented in P1b 1.19. | [CORE] |
| egia | egiazki | N/A | egiazk- (from egiazkoa) + -i (adverbial suffix) | truly, genuinely, in truth | Adverbial form used as an epistemic intensifier in formal and literary registers. Documented in P1b 1.20. | [CORE] |
| egia | egiaz | N/A | egia (truth) + -z (instrumental/adverbial suffix) | truly, in truth, really | Adverbial form used to assert that something is genuinely or truly the case. Documented in P1b. | [CORE] |
| egia | egiaztatu | N/A | egia (truth) + -zta- (verbalizing infix) + -tu (perfective suffix) — "to make true / to verify" | to verify, to confirm, to authenticate, to certify | Transitive verb used in legal, administrative, and journalistic contexts to denote the act of confirming or authenticating something. Documented in P1 item 3 and P1b 1.6. | [CORE] |
| egia (via egiaztatu) | egiaztatua | N/A | egiazta- + -tu + -a | verified, certified, confirmed | Participial/adjectival form of *egiaztatu*, used in legal and administrative contexts to describe documents or facts that have been officially verified. Documented in P1 item 25. | [CORE] |
| egia (via egiaztatu) | egiaztatze | N/A | egia (truth) + -zta- (verbalizing infix) + -tze (process nominalizer) — "the act/process of verifying" | verification, authentication, the process of confirming | Nominal form of *egiaztatu* referring to the ongoing process of verification. Used in administrative, legal, and technical procedural language. Documented in P1b (Root 1, item 7). | [CORE] |
| egia (via egiaztatu) | egiaztatzea | N/A | egia (truth) + -zta- (verbalizing infix) + -tze (verbal noun suffix) + -a (definite article) | verification, verifying, confirming, attesting | Verbal noun of *egiaztatu* with definite article. Documented in P1 item 25. | [CORE] |
| egia (via egiaztatu) | egiaztapen | N/A | egia (truth) + -zta- (verbalizing infix) + -pen (deverbal result nominal suffix) — "result/act of verifying" | verification, confirmation, attestation | Deverbal noun referring to a completed act of verification or a document attesting to it. Slightly more formal than *egiaztatze*; used in administrative and legal registers. Documented in P1b (Root 1, item 8). | [CORE] |
| egia (via egiaztatu) | egiaztagarria | N/A | egiazta- + -garri (capable/worthy suffix) + -a | verifiable, certifiable | Adjective used in scientific, legal, and philosophical contexts to describe claims or facts that can in principle be verified. Documented in P1b (Root 1, item 9). | [CORE] |
| egia (via egiaztatu) | egiaztagarri | N/A | egia (truth) + -zta- (verbalizing infix) + -garri (adjectival suffix, "capable of / worthy of") — indefinite form | verifiable, capable of verification | Adjective used in scientific, legal, and philosophical contexts to describe claims or facts that can in principle be verified. Documented in P1b (Root 1, item 9). | [CORE] |
| egia (via egiaztatu) | egiaztagaitza | N/A | egiazta- + -gaitz (difficult/impossible suffix) + -a | unverifiable, difficult to verify | Negative counterpart of *egiaztagarria*, characterizing claims that cannot be or are difficult to verify. Documented in P1b 1.10. | [CORE] |
| egia (via egiaztatu) | egiaztaezina | N/A | egiazta- + ezin (cannot, impossibility marker) + -a | unverifiable, impossible to verify | Used to describe claims or facts that cannot be verified. Documented in P1b. | [CORE] |
| egia (via egiaztatu) | egiaztaezin | N/A | egia (truth) + -zta- (verbalizing infix) + -ezin (negative potential suffix) — indefinite form | unverifiable, impossible to confirm | Used in philosophical, scientific, and legal contexts to describe claims that cannot be confirmed or verified. Documented in P1b (Root 1, item 10). | [MARGINAL] |
