| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
|-----------|-------------|-----------------|-------------------|-------------|-------------------|------------------|
| benar | kebenaran | N/A | *ke-* (circumfix nominalizer, open) + *benar* + *-an* (circumfix nominalizer, close) | truth, correctness, rightness | Abstract noun referring to the property of being true or correct, or to a specific true fact. Used across philosophical, religious, legal, and everyday registers; *mencari kebenaran* (to seek the truth) is a stable collocation. One of the most frequent nominalizations in the truth domain. | [CORE] |
| benar | membenarkan | N/A | *mem-* (active transitive prefix, nasal assimilation of *meN-*) + *benar* + *-kan* (causative/applicative suffix) | to confirm, to justify, to validate; also to correct (someone or something); also to permit | Active transitive verb used in journalistic, institutional, and interpersonal contexts to mean either "to confirm that something is true" or "to justify/excuse an action." In administrative and regulatory language, *tidak dibenarkan* (not permitted) represents a deontic extension of the base meaning. Both the epistemic sense (to confirm that something is true) and the moral/legal sense (to justify or excuse an action) are well established across journalistic, legal, and everyday registers. | [CORE] |
| benar | dibenarkan | N/A | *di-* (passive prefix) + *benar* + *-kan* | to be confirmed; to be permitted, to be justified | Passive counterpart of *membenarkan*. The formula *tidak dibenarkan* is standard in regulations and official documents to mean "not permitted" or "not justified." Used in legal, administrative, and everyday contexts. | [CORE] |
| benar | pembenaran | N/A | *pem-* (process/result nominalizer, nasal assimilation of *peN-*) + *benar* + *-an* | justification, confirmation, validation, rationalization | Noun referring to the act or result of justifying or confirming. Used in moral, psychological, legal, and theological discourse; *pembenaran diri* (self-justification) and *pembenaran oleh iman* (justification by faith, in Protestant theological usage) are established collocations. | [CORE] |
| benar | sebenarnya | N/A | *se-* (equative/specifying prefix) + *benar* + *-nya* (specifying/nominalizing enclitic) | actually, in truth, in fact, really | Discourse adverb used to introduce a correction, clarification, or revelation of what is actually the case, frequently contrasting with a prior assumption or appearance. Extremely common in both spoken and written Indonesian across all registers. | [CORE] |
| benar | sebenar-benarnya | N/A | *se-* + *benar* + full reduplication of *benar* + *-nya* | the absolute truth, truly and completely, in all honesty | Emphatic form of *sebenarnya*, used in formal declarations, oaths, and solemn statements to assert that what follows is the complete and unqualified truth. Common in legal testimony and formal written declarations. | [CORE] |
| benar | benar-benar | N/A | *benar* + full reduplication | truly, really, genuinely, absolutely | Intensifying adverb used to emphasize the degree or genuineness of a quality or action. Functions as a general intensifier across contexts, including those where no truth claim is being evaluated (*benar-benar cantik* — truly beautiful). Very common in everyday speech and writing across all registers. | [CORE] |
| benar | membenarkan diri | N/A | *membenarkan* (to justify) + *diri* (self/oneself) | to justify oneself, to rationalize one's own actions | A stable collocation used in moral and psychological discourse to describe the act of excusing or rationalizing one's own behavior. Closely related to *pembenaran diri* but in verbal rather than nominal form. | [CORE] |
| benar | kebenaran hakiki | N/A | *kebenaran* (truth) + *hakiki* (fundamental, essential — from Arabic *ḥaqīqī*, adjectival form of *ḥaqīqa*) | fundamental truth, ultimate truth, essential truth | Collocation used in philosophical, theological, and literary discourse to refer to truth at its deepest or most essential level, as opposed to surface or partial truth. | [CORE] |
